ANO,MÊS,AEROPORTO DE ORIGEM (SIGLA),AEROPORTO DE ORIGEM (NOME),AEROPORTO DE DESTINO (NOME),NATUREZA
2025,1,SCEL,SANTIAGO,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,1,SCEL,SANTIAGO,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,1,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA","LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,1,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,2,KLAX,"LOS ANGELES, CALIFORNIA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,2,PANC,"ANCHORAGE, ALASKA","MIAMI, FLORIDA",INTERNACIONAL
2025,2,PANC,"ANCHORAGE, ALASKA",CAMPINAS,INTERNACIONAL
2025,2,RKSI,INCHEON (NEAR SEOUL),"MIAMI, FLORIDA",INTERNACIONAL
2025,2,RKSI,INCHEON (NEAR SEOUL),"ANCHORAGE, ALASKA",INTERNACIONAL
2025,2,RKSI,INCHEON (NEAR SEOUL),CAMPINAS,INTERNACIONAL
2025,2,SBKP,CAMPINAS,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,2,SBKP,CAMPINAS,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,2,SCEL,SANTIAGO,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,2,SCEL,SANTIAGO,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,2,SCEL,SANTIAGO,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,2,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA","LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,2,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,3,KLAX,"LOS ANGELES, CALIFORNIA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,3,PANC,"ANCHORAGE, ALASKA","MIAMI, FLORIDA",INTERNACIONAL
2025,3,PANC,"ANCHORAGE, ALASKA",CAMPINAS,INTERNACIONAL
2025,3,RKSI,INCHEON (NEAR SEOUL),"MIAMI, FLORIDA",INTERNACIONAL
2025,3,RKSI,INCHEON (NEAR SEOUL),"ANCHORAGE, ALASKA",INTERNACIONAL
2025,3,RKSI,INCHEON (NEAR SEOUL),CAMPINAS,INTERNACIONAL
2025,3,SBKP,CAMPINAS,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,3,SBKP,CAMPINAS,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,3,SCEL,SANTIAGO,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,3,SCEL,SANTIAGO,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,3,SCEL,SANTIAGO,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,3,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA","LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,3,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,4,KLAX,"LOS ANGELES, CALIFORNIA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,4,PANC,"ANCHORAGE, ALASKA","MIAMI, FLORIDA",INTERNACIONAL
2025,4,PANC,"ANCHORAGE, ALASKA",CAMPINAS,INTERNACIONAL
2025,4,RKSI,INCHEON (NEAR SEOUL),"MIAMI, FLORIDA",INTERNACIONAL
2025,4,RKSI,INCHEON (NEAR SEOUL),"ANCHORAGE, ALASKA",INTERNACIONAL
2025,4,RKSI,INCHEON (NEAR SEOUL),CAMPINAS,INTERNACIONAL
2025,4,SBKP,CAMPINAS,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,4,SBKP,CAMPINAS,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,4,SCEL,SANTIAGO,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,4,SCEL,SANTIAGO,INCHEON (NEAR SEOUL),INTERNACIONAL
2025,4,SCEL,SANTIAGO,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,4,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA","LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,4,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INCHEON (NEAR SEOUL),INTERNACIONAL
2025,1,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",RIO DE JANEIRO,INTERNACIONAL
2025,1,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",GUARULHOS,INTERNACIONAL
2025,1,SBGL,RIO DE JANEIRO,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,1,SBGL,RIO DE JANEIRO,TERCEIRA ISLAND/PRAIA DA VITORIA/ANGRA DO HEROÍSMO AREA,INTERNACIONAL
2025,1,SBGR,GUARULHOS,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,2,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",RIO DE JANEIRO,INTERNACIONAL
2025,2,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",GUARULHOS,INTERNACIONAL
2025,2,SBGL,RIO DE JANEIRO,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,2,SBGR,GUARULHOS,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,3,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",RIO DE JANEIRO,INTERNACIONAL
2025,3,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",GUARULHOS,INTERNACIONAL
2025,3,SBGL,RIO DE JANEIRO,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,3,SBGR,GUARULHOS,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,4,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",RIO DE JANEIRO,INTERNACIONAL
2025,4,EHAM,"HAARLEMMERMEER, NEAR AMSTERDAM",GUARULHOS,INTERNACIONAL
2025,4,SBGL,RIO DE JANEIRO,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,4,SBGR,GUARULHOS,"HAARLEMMERMEER, NEAR AMSTERDAM",INTERNACIONAL
2025,3,SBKP,CAMPINAS,"VALENCIA, CARABOBO",INTERNACIONAL
2025,3,SKBO,BOGOTÁ,CAMPINAS,INTERNACIONAL
2025,4,SBKP,CAMPINAS,"VALENCIA, CARABOBO",INTERNACIONAL
2025,4,SKBO,BOGOTÁ,CAMPINAS,INTERNACIONAL
2025,4,SVVA,"VALENCIA, CARABOBO",BOGOTÁ,INTERNACIONAL
2025,1,KHSV,"HUNTSVILLE, ALABAMA","MIAMI, FLORIDA",INTERNACIONAL
2025,1,KHSV,"HUNTSVILLE, ALABAMA",CAMPINAS,INTERNACIONAL
2025,1,KHSV,"HUNTSVILLE, ALABAMA",BOGOTÁ,INTERNACIONAL
2025,1,KHSV,"HUNTSVILLE, ALABAMA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,1,KLAX,"LOS ANGELES, CALIFORNIA","MIAMI, FLORIDA",INTERNACIONAL
2025,1,KLAX,"LOS ANGELES, CALIFORNIA",MANAUS,INTERNACIONAL
2025,1,KLAX,"LOS ANGELES, CALIFORNIA",BOGOTÁ,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",FLORIANÓPOLIS,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",RECIFE,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",ASUNCIÓN,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",CIUDAD DEL ESTE,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,1,SBCT,SÃO JOSÉ DOS PINHAIS,SANTIAGO,INTERNACIONAL
2025,1,SBCT,SÃO JOSÉ DOS PINHAIS,BOGOTÁ,INTERNACIONAL
2025,1,SBEG,MANAUS,FLORIANÓPOLIS,INTERNACIONAL
2025,1,SBEG,MANAUS,CAMPINAS,INTERNACIONAL
2025,1,SBFL,FLORIANÓPOLIS,CAMPINAS,INTERNACIONAL
2025,1,SBFL,FLORIANÓPOLIS,BOGOTÁ,INTERNACIONAL
2025,1,SBKP,CAMPINAS,FLORIANÓPOLIS,INTERNACIONAL
2025,1,SBKP,CAMPINAS,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,1,SBRF,RECIFE,CAMPINAS,INTERNACIONAL
2025,1,SBRF,RECIFE,BOGOTÁ,INTERNACIONAL
2025,1,SCEL,SANTIAGO,BOGOTÁ,INTERNACIONAL
2025,1,SGAS,ASUNCIÓN,BOGOTÁ,INTERNACIONAL
2025,1,SGES,CIUDAD DEL ESTE,FLORIANÓPOLIS,INTERNACIONAL
2025,1,SGES,CIUDAD DEL ESTE,CAMPINAS,INTERNACIONAL
2025,1,SGES,CIUDAD DEL ESTE,BOGOTÁ,INTERNACIONAL
2025,1,SKBO,BOGOTÁ,SANTIAGO,INTERNACIONAL
2025,2,KHSV,"HUNTSVILLE, ALABAMA","MIAMI, FLORIDA",INTERNACIONAL
2025,2,KHSV,"HUNTSVILLE, ALABAMA",CABO FRIO,INTERNACIONAL
2025,2,KHSV,"HUNTSVILLE, ALABAMA",CAMPINAS,INTERNACIONAL
2025,2,KHSV,"HUNTSVILLE, ALABAMA",BOGOTÁ,INTERNACIONAL
2025,2,KLAX,"LOS ANGELES, CALIFORNIA","MIAMI, FLORIDA",INTERNACIONAL
2025,2,KLAX,"LOS ANGELES, CALIFORNIA",MANAUS,INTERNACIONAL
2025,2,KLAX,"LOS ANGELES, CALIFORNIA",BOGOTÁ,INTERNACIONAL
2025,2,KMIA,"MIAMI, FLORIDA",CABO FRIO,INTERNACIONAL
2025,2,KMIA,"MIAMI, FLORIDA",SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,KMIA,"MIAMI, FLORIDA",ASUNCIÓN,INTERNACIONAL
2025,2,KMIA,"MIAMI, FLORIDA",CIUDAD DEL ESTE,INTERNACIONAL
2025,2,SBBR,BRASÍLIA,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,SBBR,BRASÍLIA,CAMPINAS,INTERNACIONAL
2025,2,SBBR,BRASÍLIA,QUITO,INTERNACIONAL
2025,2,SBBR,BRASÍLIA,ASUNCIÓN,INTERNACIONAL
2025,2,SBCB,CABO FRIO,BOGOTÁ,INTERNACIONAL
2025,2,SBCT,SÃO JOSÉ DOS PINHAIS,BOGOTÁ,INTERNACIONAL
2025,2,SBKP,CAMPINAS,CABO FRIO,INTERNACIONAL
2025,2,SCEL,SANTIAGO,"MIAMI, FLORIDA",INTERNACIONAL
2025,2,SCEL,SANTIAGO,GUARULHOS,INTERNACIONAL
2025,2,SCEL,SANTIAGO,BOGOTÁ,INTERNACIONAL
2025,2,SDSC,SÃO CARLOS,"MIAMI, FLORIDA",INTERNACIONAL
2025,2,SDSC,SÃO CARLOS,BOGOTÁ,INTERNACIONAL
2025,2,SGAS,ASUNCIÓN,QUITO,INTERNACIONAL
2025,2,SGES,CIUDAD DEL ESTE,CAMPINAS,INTERNACIONAL
2025,2,SGES,CIUDAD DEL ESTE,BOGOTÁ,INTERNACIONAL
2025,2,SKBO,BOGOTÁ,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,SKBO,BOGOTÁ,CAMPINAS,INTERNACIONAL
2025,2,SKBO,BOGOTÁ,QUITO,INTERNACIONAL
2025,2,SKBO,BOGOTÁ,ASUNCIÓN,INTERNACIONAL
2025,3,KHSV,"HUNTSVILLE, ALABAMA","MIAMI, FLORIDA",INTERNACIONAL
2025,3,KHSV,"HUNTSVILLE, ALABAMA",CAMPINAS,INTERNACIONAL
2025,3,KHSV,"HUNTSVILLE, ALABAMA",BOGOTÁ,INTERNACIONAL
2025,3,KLAX,"LOS ANGELES, CALIFORNIA","MIAMI, FLORIDA",INTERNACIONAL
2025,3,KLAX,"LOS ANGELES, CALIFORNIA",MANAUS,INTERNACIONAL
2025,3,KLAX,"LOS ANGELES, CALIFORNIA",BOGOTÁ,INTERNACIONAL
2025,3,KLAX,"LOS ANGELES, CALIFORNIA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",FLORIANÓPOLIS,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",RECIFE,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",ANTOFAGASTA,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",ASUNCIÓN,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",BOGOTÁ,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,3,KMIA,"MIAMI, FLORIDA","MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,3,SBBR,BRASÍLIA,CAMPINAS,INTERNACIONAL
2025,3,SBBR,BRASÍLIA,ASUNCIÓN,INTERNACIONAL
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,BOGOTÁ,INTERNACIONAL
2025,3,SBEG,MANAUS,CAMPINAS,INTERNACIONAL
2025,3,SBEG,MANAUS,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,3,SBFL,FLORIANÓPOLIS,BOGOTÁ,INTERNACIONAL
2025,3,SBGR,GUARULHOS,FLORIANÓPOLIS,INTERNACIONAL
2025,3,SBKP,CAMPINAS,FLORIANÓPOLIS,INTERNACIONAL
2025,3,SBKP,CAMPINAS,ANTOFAGASTA,INTERNACIONAL
2025,3,SBKP,CAMPINAS,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,3,SBRF,RECIFE,CAMPINAS,INTERNACIONAL
2025,3,SCFA,ANTOFAGASTA,BOGOTÁ,INTERNACIONAL
2025,3,SGAS,ASUNCIÓN,BOGOTÁ,INTERNACIONAL
2025,3,SKBO,BOGOTÁ,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,3,SKBO,BOGOTÁ,RECIFE,INTERNACIONAL
2025,3,SKRG,MEDELLÍN/RIONEGRO,"MIAMI, FLORIDA",INTERNACIONAL
2025,3,SUMU,"MONTEVIDEO, MONTEVIDEO",CAMPINAS,INTERNACIONAL
2025,3,SUMU,"MONTEVIDEO, MONTEVIDEO",ANTOFAGASTA,INTERNACIONAL
2025,3,SUMU,"MONTEVIDEO, MONTEVIDEO",BOGOTÁ,INTERNACIONAL
2025,4,KLAX,"LOS ANGELES, CALIFORNIA","MIAMI, FLORIDA",INTERNACIONAL
2025,4,KLAX,"LOS ANGELES, CALIFORNIA",MANAUS,INTERNACIONAL
2025,4,KLAX,"LOS ANGELES, CALIFORNIA",BOGOTÁ,INTERNACIONAL
2025,4,KLAX,"LOS ANGELES, CALIFORNIA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA",SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA",FLORIANÓPOLIS,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA",ASUNCIÓN,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA",BOGOTÁ,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA",MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,KMIA,"MIAMI, FLORIDA","MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,4,MPTO,PANAMA,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,4,MPTO,PANAMA,"MIAMI, FLORIDA",INTERNACIONAL
2025,4,MPTO,PANAMA,BOGOTÁ,INTERNACIONAL
2025,4,MPTO,PANAMA,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,BOGOTÁ,INTERNACIONAL
2025,4,SBEG,MANAUS,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,SBFL,FLORIANÓPOLIS,CAMPINAS,INTERNACIONAL
2025,4,SBFL,FLORIANÓPOLIS,BOGOTÁ,INTERNACIONAL
2025,4,SBGR,GUARULHOS,CAMPINAS,INTERNACIONAL
2025,4,SBKP,CAMPINAS,FLORIANÓPOLIS,INTERNACIONAL
2025,4,SBKP,CAMPINAS,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,SEQM,QUITO,"LOS ANGELES, CALIFORNIA",INTERNACIONAL
2025,4,SEQM,QUITO,PANAMA,INTERNACIONAL
2025,4,SEQM,QUITO,MANAUS,INTERNACIONAL
2025,4,SEQM,QUITO,BOGOTÁ,INTERNACIONAL
2025,4,SEQM,QUITO,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,SGAS,ASUNCIÓN,BOGOTÁ,INTERNACIONAL
2025,4,SGAS,ASUNCIÓN,MEDELLÍN/RIONEGRO,INTERNACIONAL
2025,4,SKRG,MEDELLÍN/RIONEGRO,"MIAMI, FLORIDA",INTERNACIONAL
2025,4,SKRG,MEDELLÍN/RIONEGRO,CAMPINAS,INTERNACIONAL
2025,4,SKRG,MEDELLÍN/RIONEGRO,SANTIAGO,INTERNACIONAL
2025,4,SUMU,"MONTEVIDEO, MONTEVIDEO",BOGOTÁ,INTERNACIONAL
2025,1,LEMD,MADRID,SANTIAGO,INTERNACIONAL
2025,1,SBCF,CONFINS,CONFINS,INTERNACIONAL
2025,1,SBCF,CONFINS,SANTIAGO,INTERNACIONAL
2025,1,SBFL,FLORIANÓPOLIS,FLORIANÓPOLIS,INTERNACIONAL
2025,1,SBGL,RIO DE JANEIRO,RIO DE JANEIRO,INTERNACIONAL
2025,1,SBGR,GUARULHOS,GUARULHOS,INTERNACIONAL
2025,1,SBPA,PORTO ALEGRE,SANTIAGO,INTERNACIONAL
2025,1,SCEL,SANTIAGO,MADRID,INTERNACIONAL
2025,1,SCEL,SANTIAGO,CONFINS,INTERNACIONAL
2025,1,SCEL,SANTIAGO,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,1,SCEL,SANTIAGO,CAMPINAS,INTERNACIONAL
2025,1,SCEL,SANTIAGO,PORTO ALEGRE,INTERNACIONAL
2025,1,SCEL,SANTIAGO,SANTIAGO,INTERNACIONAL
2025,1,SCEL,SANTIAGO,SÃO CARLOS,INTERNACIONAL
2025,1,SDSC,SÃO CARLOS,SANTIAGO,INTERNACIONAL
2025,1,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",SÃO CARLOS,INTERNACIONAL
2025,2,LEMD,MADRID,BRASÍLIA,INTERNACIONAL
2025,2,LEMD,MADRID,SANTIAGO,INTERNACIONAL
2025,2,SBBR,BRASÍLIA,SANTIAGO,INTERNACIONAL
2025,2,SBCF,CONFINS,SANTIAGO,INTERNACIONAL
2025,2,SBGR,GUARULHOS,GUARULHOS,INTERNACIONAL
2025,2,SBPA,PORTO ALEGRE,SANTIAGO,INTERNACIONAL
2025,2,SCEL,SANTIAGO,MADRID,INTERNACIONAL
2025,2,SCEL,SANTIAGO,CONFINS,INTERNACIONAL
2025,2,SCEL,SANTIAGO,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,SCEL,SANTIAGO,PORTO ALEGRE,INTERNACIONAL
2025,2,SCEL,SANTIAGO,SANTIAGO,INTERNACIONAL
2025,2,SCEL,SANTIAGO,SÃO CARLOS,INTERNACIONAL
2025,2,SDSC,SÃO CARLOS,SANTIAGO,INTERNACIONAL
2025,2,SDSC,SÃO CARLOS,SÃO CARLOS,INTERNACIONAL
2025,2,SDSC,SÃO CARLOS,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,3,LEMD,MADRID,SANTIAGO,INTERNACIONAL
2025,3,SBCF,CONFINS,SANTIAGO,INTERNACIONAL
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,SANTIAGO,INTERNACIONAL
2025,3,SBFZ,FORTALEZA,MADRID,INTERNACIONAL
2025,3,SBGR,GUARULHOS,FORTALEZA,INTERNACIONAL
2025,3,SBPA,PORTO ALEGRE,SANTIAGO,INTERNACIONAL
2025,3,SCEL,SANTIAGO,MADRID,INTERNACIONAL
2025,3,SCEL,SANTIAGO,CONFINS,INTERNACIONAL
2025,3,SCEL,SANTIAGO,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,3,SCEL,SANTIAGO,FORTALEZA,INTERNACIONAL
2025,3,SCEL,SANTIAGO,GUARULHOS,INTERNACIONAL
2025,3,SCEL,SANTIAGO,PORTO ALEGRE,INTERNACIONAL
2025,3,SCEL,SANTIAGO,SANTIAGO,INTERNACIONAL
2025,3,SCEL,SANTIAGO,SÃO CARLOS,INTERNACIONAL
2025,3,SDSC,SÃO CARLOS,SANTIAGO,INTERNACIONAL
2025,3,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",SÃO CARLOS,INTERNACIONAL
2025,3,SUMU,"MONTEVIDEO, MONTEVIDEO","MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,4,LEMD,MADRID,SANTIAGO,INTERNACIONAL
2025,4,SACO,"CÓRDOBA, CÓRDOBA PROVINCE",SANTIAGO,INTERNACIONAL
2025,4,SBCF,CONFINS,CONFINS,INTERNACIONAL
2025,4,SBCF,CONFINS,SANTIAGO,INTERNACIONAL
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,SANTIAGO,INTERNACIONAL
2025,4,SBFL,FLORIANÓPOLIS,SANTIAGO,INTERNACIONAL
2025,4,SBKP,CAMPINAS,MADRID,INTERNACIONAL
2025,4,SBPA,PORTO ALEGRE,SANTIAGO,INTERNACIONAL
2025,4,SCEL,SANTIAGO,MADRID,INTERNACIONAL
2025,4,SCEL,SANTIAGO,CONFINS,INTERNACIONAL
2025,4,SCEL,SANTIAGO,FLORIANÓPOLIS,INTERNACIONAL
2025,4,SCEL,SANTIAGO,GUARULHOS,INTERNACIONAL
2025,4,SCEL,SANTIAGO,CAMPINAS,INTERNACIONAL
2025,4,SCEL,SANTIAGO,PORTO ALEGRE,INTERNACIONAL
2025,4,SCEL,SANTIAGO,SANTIAGO,INTERNACIONAL
2025,4,SDSC,SÃO CARLOS,GUARULHOS,INTERNACIONAL
2025,4,SDSC,SÃO CARLOS,SANTIAGO,INTERNACIONAL
2025,4,SDSC,SÃO CARLOS,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,4,SKBO,BOGOTÁ,SÃO CARLOS,INTERNACIONAL
2025,4,SUMU,"MONTEVIDEO, MONTEVIDEO","MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,1,SGAS,ASUNCIÓN,ASUNCIÓN,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,FRANKFURT AM MAIN,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,ILHA DO SAL,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,"MIAMI, FLORIDA",INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,MADRID,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,FLORIANÓPOLIS,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,CAMPINAS,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,SANTIAGO,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,QUITO,INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,1,EBBR,BRUSSELS/ZAVENTEM,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,1,EDDF,FRANKFURT AM MAIN,ILHA DO SAL,INTERNACIONAL
2025,1,EDDF,FRANKFURT AM MAIN,FLORIANÓPOLIS,INTERNACIONAL
2025,1,EDDF,FRANKFURT AM MAIN,SANTIAGO,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,"MIAMI, FLORIDA",INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,FLORIANÓPOLIS,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,CAMPINAS,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,SANTIAGO,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,QUITO,INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,1,GVAC,ILHA DO SAL,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",BRUSSELS/ZAVENTEM,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA","EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA",SÃO JOSÉ DOS CAMPOS,INTERNACIONAL
2025,1,KMIA,"MIAMI, FLORIDA","MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,1,LEMD,MADRID,ILHA DO SAL,INTERNACIONAL
2025,1,LEMD,MADRID,CAMPINAS,INTERNACIONAL
2025,1,LEMD,MADRID,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,1,SAEZ,"EZEIZA, BUENOS AIRES PROVINCE",SANTIAGO,INTERNACIONAL
2025,1,SBCT,SÃO JOSÉ DOS PINHAIS,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,1,SBFL,FLORIANÓPOLIS,QUITO,INTERNACIONAL
2025,1,SBFL,FLORIANÓPOLIS,"CALLAO/LIMA, LIMA METROPOLITAN AREA",INTERNACIONAL
2025,1,SBGR,GUARULHOS,BRUSSELS/ZAVENTEM,INTERNACIONAL
2025,1,SBGR,GUARULHOS,FLORIANÓPOLIS,INTERNACIONAL
2025,1,SBRF,RECIFE,SANTIAGO,INTERNACIONAL
2025,1,SBSJ,SÃO JOSÉ DOS CAMPOS,"EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
2025,1,SBSJ,SÃO JOSÉ DOS CAMPOS,SANTIAGO,INTERNACIONAL
2025,1,SCEL,SANTIAGO,BRUSSELS/ZAVENTEM,INTERNACIONAL
2025,1,SCEL,SANTIAGO,"MIAMI, FLORIDA",INTERNACIONAL
2025,1,SCEL,SANTIAGO,QUITO,INTERNACIONAL
2025,1,SGES,CIUDAD DEL ESTE,ASUNCIÓN,INTERNACIONAL
2025,1,SKBO,BOGOTÁ,BRUSSELS/ZAVENTEM,INTERNACIONAL
2025,1,SPJC,"CALLAO/LIMA, LIMA METROPOLITAN AREA",QUITO,INTERNACIONAL
2025,1,SUMU,"MONTEVIDEO, MONTEVIDEO","EZEIZA, BUENOS AIRES PROVINCE",INTERNACIONAL
