PASSAGEIROS PAGOS,PASSAGEIROS GRÁTIS,CARGA PAGA (KG),ASK,RPK,ATK,RTK,DISTÂNCIA VOADA (KM),DECOLAGENS,CORREIO KM,HORAS VOADAS
4792.0,21.0,0.0,7033490.0,5803110.0,791241.0,476496.0,39963.0,33.0,0.0,"64,8833"
419.0,0.0,0.0,2027430.0,1672230.0,237063.0,140454.0,11973.0,3.0,0.0,"15,7333"
432.0,8.0,0.0,1039630.0,850608.0,116958.0,69195.0,5907.0,3.0,0.0,"8,55"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,1.0,0.0,"3,76667"
16814.0,246.0,0.0,34550800.0,28482900.0,3890760.0,2375350.0,196504.0,116.0,0.0,"323,383"
783.0,8.0,0.0,3205930.0,2970700.0,375605.0,251479.0,18970.0,5.0,0.0,"25,0833"
319.0,1.0,0.0,1322020.0,1270260.0,157686.0,105605.0,7964.0,2.0,0.0,"10,5667"
672.0,2.0,0.0,2767600.0,2113440.0,311355.0,177142.0,15725.0,5.0,0.0,"20,9667"
255.0,4.0,0.0,551584.0,399585.0,62052.0,31856.0,3134.0,2.0,0.0,"4,9"
3653.0,8.0,0.0,8685950.0,8310580.0,990990.0,679407.0,50050.0,22.0,0.0,"69,2833"
0.0,0.0,0.0,52448.0,49766.0,5900.0,4231.0,298.0,1.0,0.0,"0,783333"
0.0,0.0,0.0,5456.0,5456.0,613.0,458.0,31.0,1.0,0.0,"1,1"
3265.0,29.0,0.0,9130180.0,7698870.0,1027140.0,632125.0,51876.0,22.0,0.0,"73,4833"
948.0,2.0,600.0,3508560.0,2099820.0,394713.0,177035.0,19935.0,9.0,0.0,"28,7667"
1920.0,3.0,0.0,2830260.0,2375040.0,318396.0,194645.0,16081.0,13.0,0.0,"26,5333"
3052.0,26.0,0.0,4547210.0,3775320.0,514332.0,312625.0,25977.0,21.0,0.0,"41,05"
103.0,0.0,0.0,707696.0,414163.0,79615.0,33876.0,4021.0,1.0,0.0,"5,23333"
1046.0,2.0,0.0,4873450.0,4205970.0,557305.0,345550.0,28147.0,7.0,0.0,"36,9167"
6267.0,35.0,936.0,14403100.0,12508900.0,1620320.0,1029200.0,81836.0,41.0,0.0,"119,733"
8477.0,118.0,1125.0,19057800.0,16920100.0,2173600.0,1408320.0,109780.0,55.0,0.0,"160,667"
1243.0,6.0,0.0,2424580.0,2140450.0,272760.0,172916.0,13776.0,8.0,0.0,"22,6833"
160.0,0.0,0.0,,,,,,,,
324.0,4.0,0.0,1281980.0,1180010.0,144222.0,97965.0,7284.0,2.0,0.0,"10,0333"
610.0,7.0,0.0,3132120.0,2804340.0,360555.0,234378.0,18210.0,5.0,0.0,"24,2"
727.0,1.0,0.0,2429340.0,2046500.0,278685.0,169475.0,14075.0,5.0,0.0,"18,95"
483.0,4.0,0.0,2018020.0,1846030.0,227025.0,154472.0,11466.0,3.0,0.0,"15,3"
150.0,0.0,0.0,705936.0,601650.0,79417.0,49908.0,4011.0,1.0,0.0,"5,45"
806.0,6.0,0.0,3477540.0,3232870.0,397085.0,270211.0,20055.0,5.0,0.0,"26,4333"
295.0,2.0,0.0,1117250.0,936330.0,125690.0,78066.0,6348.0,2.0,0.0,9
2698.0,10.0,0.0,7133100.0,6523760.0,813892.0,570423.0,41106.0,17.0,0.0,"57,8"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,1.0,0.0,"2,01667"
5254.0,41.0,6215.0,8672980.0,7964920.0,925092.0,660788.0,47008.0,32.0,0.0,"76,7"
9278.0,197.0,11411.0,17900800.0,15532600.0,1911120.0,1297780.0,97185.0,57.0,0.0,"152,783"
611.0,3.0,207.0,1362920.0,1059470.0,151622.0,88401.0,8670.0,5.0,0.0,"13,2667"
2879.0,91.0,85.0,1129390.0,728387.0,120216.0,58778.0,6072.0,24.0,0.0,"20,3"
96.0,4.0,0.0,73842.0,38112.0,7860.0,3052.0,397.0,1.0,0.0,"1,83333"
1819.0,50.0,625.0,1230940.0,865844.0,140034.0,69283.0,8092.0,17.0,0.0,"18,9167"
5805.0,235.0,5461.0,16769600.0,13655300.0,1787350.0,1154270.0,90272.0,56.0,0.0,"139,367"
0.0,0.0,233497.0,0.0,0.0,572363.0,449689.0,24681.0,19.0,0.0,"37,6667"
3416.0,70.0,5199.0,10009900.0,8362370.0,1066340.0,721052.0,53856.0,22.0,0.0,"75,3333"
4311.0,110.0,16356.0,13188500.0,10609400.0,1461810.0,908966.0,73830.0,30.0,0.0,"111,067"
2465.0,26.0,29126.0,1586440.0,1402530.0,169364.0,124753.0,8554.0,26.0,0.0,"23,1333"
37.0,0.0,0.0,132060.0,26270.0,14058.0,2093.0,710.0,1.0,0.0,"1,21667"
2934.0,36.0,18701.0,3301500.0,2437430.0,367644.0,227020.0,18460.0,26.0,0.0,"36,4"
651.0,6.0,0.0,937200.0,693315.0,105435.0,65455.0,5325.0,5.0,0.0,"9,2"
509.0,19.0,0.0,4126990.0,3102860.0,482800.0,269782.0,24384.0,4.0,0.0,"32,65"
4808.0,157.0,0.0,31888200.0,29309600.0,3741700.0,2541090.0,188976.0,31.0,0.0,"249,033"
962.0,33.0,0.0,6795360.0,5587300.0,804986.0,485969.0,40656.0,7.0,0.0,"54,8667"
4350.0,123.0,0.0,27564800.0,25264800.0,3219940.0,2232840.0,162624.0,28.0,0.0,"217,267"
989.0,26.0,0.0,8584320.0,5843010.0,1052800.0,492133.0,53172.0,9.0,0.0,"69,6667"
106.0,1.0,0.0,409552.0,246662.0,46074.0,21878.0,2327.0,1.0,0.0,"3,65"
3166.0,42.0,0.0,9130180.0,7465430.0,1027140.0,662469.0,51876.0,22.0,0.0,"80,4833"
6338.0,251.0,64399.0,16468200.0,13708400.0,1755440.0,1241190.0,88660.0,55.0,0.0,"135,567"
3997.0,263.0,41378.0,12045500.0,10032500.0,1292150.0,1007000.0,65260.0,26.0,0.0,"90,45"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,1.0,0.0,"1,15"
8005.0,386.0,37741.0,5872770.0,4730960.0,627300.0,400271.0,31914.0,54.0,0.0,"67,4667"
8361.0,220.0,12960.0,10867600.0,9046600.0,1156840.0,763493.0,58428.0,54.0,0.0,"102,25"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,1.0,0.0,"2,41667"
4076.0,99.0,24300.0,4119580.0,3578730.0,565134.0,352940.0,28096.0,32.0,0.0,"52,85"
773.0,27.0,3706.0,,,,,,,,
8117.0,273.0,106567.0,21729400.0,16504100.0,2315400.0,1616200.0,116940.0,60.0,0.0,"172,783"
3542.0,56.0,2155.0,6043090.0,4654190.0,645362.0,385545.0,32850.0,25.0,0.0,"54,8833"
8231.0,318.0,28847.0,17290500.0,13926900.0,1842560.0,1191390.0,93060.0,55.0,0.0,"139,667"
13982.0,337.0,30846.0,16940100.0,12897500.0,1814200.0,1063170.0,93228.0,102.0,0.0,"173,583"
4395.0,196.0,11534.0,912800.0,716385.0,98153.0,61126.0,5053.0,31.0,0.0,"24,9833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,2.0,0.0,"3,23333"
17115.0,647.0,200888.0,19456400.0,14782100.0,2414270.0,1364350.0,119700.0,140.0,0.0,"250,15"
578.0,18.0,374.0,1593090.0,990114.0,169585.0,80759.0,8565.0,5.0,0.0,"12,65"
5275.0,181.0,8551.0,11132800.0,9036080.0,1187100.0,748991.0,59955.0,35.0,0.0,"90,7667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,1.0,0.0,"1,61667"
19.0,0.0,264.0,148428.0,15162.0,15800.0,1473.0,798.0,1.0,0.0,"1,55"
3915.0,127.0,10255.0,4038680.0,3124170.0,436250.0,257695.0,22344.0,28.0,0.0,"45,7333"
3582.0,61.0,27607.0,5281620.0,4017320.0,572569.0,366221.0,29375.0,25.0,0.0,"49,8333"
781.0,5.0,231.0,1594520.0,1166030.0,177366.0,94441.0,8958.0,6.0,0.0,"13,1833"
5329.0,144.0,5112.0,9164030.0,7956200.0,975513.0,654963.0,49269.0,33.0,0.0,"75,75"
1798.0,76.0,14327.0,,,,,,,,
8469.0,279.0,7733.0,17192800.0,13592700.0,1844040.0,1135130.0,94695.0,59.0,0.0,"151,367"
4566.0,134.0,43537.0,3549750.0,2941440.0,379369.0,270002.0,19282.0,31.0,0.0,"40,15"
3916.0,218.0,41448.0,9210920.0,7475640.0,982748.0,718976.0,49634.0,26.0,0.0,"72,7333"
4206.0,134.0,28554.0,12849300.0,11381600.0,1390260.0,1041770.0,70215.0,31.0,0.0,"102,15"
217.0,5.0,2785.0,615288.0,358918.0,65498.0,33499.0,3308.0,2.0,0.0,"4,78333"
7833.0,279.0,30817.0,16492000.0,12955800.0,1762070.0,1104350.0,89316.0,54.0,0.0,"138,067"
19130.0,406.0,14481.0,22421400.0,17752600.0,2645880.0,1436370.0,160544.0,173.0,0.0,"285,483"
230.0,7.0,202.0,658812.0,407330.0,70130.0,34053.0,3542.0,2.0,0.0,"5,05"
4889.0,137.0,16674.0,10186800.0,8658420.0,1087020.0,734618.0,54901.0,31.0,0.0,"83,0333"
4065.0,94.0,31698.0,9095670.0,6424080.0,970016.0,586091.0,48992.0,32.0,0.0,"76,15"
896.0,20.0,17850.0,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,1.0,0.0,"1,78333"
39563.0,1450.0,76943.0,42609400.0,34386400.0,4581840.0,2795290.0,237184.0,272.0,0.0,"460,883"
339.0,6.0,490.0,755160.0,367815.0,81751.0,29722.0,4340.0,4.0,0.0,"7,2"
12775.0,270.0,28470.0,16927100.0,13860900.0,1804570.0,1167730.0,91140.0,84.0,0.0,"154,967"
3342.0,138.0,36753.0,6021550.0,4424810.0,656080.0,414191.0,34424.0,26.0,0.0,"55,05"
2143.0,37.0,1713.0,9723120.0,7892670.0,1093840.0,671827.0,55245.0,15.0,0.0,"75,5"
4318.0,208.0,4551.0,12083100.0,10838200.0,1292150.0,932553.0,65260.0,26.0,0.0,"92,2167"
4085.0,66.0,1822.0,3549620.0,2998390.0,377858.0,243985.0,19084.0,26.0,0.0,"40,1"
1187.0,15.0,0.0,3448760.0,2629200.0,394713.0,221842.0,19935.0,9.0,0.0,"30,0833"
8097.0,306.0,55435.0,5849130.0,4875160.0,625023.0,422961.0,31914.0,54.0,0.0,"72,8833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"4,38333"
2016.0,18.0,15153.0,5019040.0,3300190.0,538390.0,299532.0,27829.0,17.0,0.0,"42,0667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,1.0,0.0,"1,16667"
69.0,3.0,3.0,67332.0,24978.0,7167.0,1958.0,362.0,1.0,0.0,"0,933333"
15155.0,401.0,48244.0,7784810.0,5486110.0,832959.0,451117.0,42354.0,117.0,0.0,"112,533"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,4.0,0.0,"4,73333"
15249.0,554.0,28304.0,10008300.0,7563500.0,1070640.0,635171.0,54560.0,110.0,0.0,"142,867"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,1.0,0.0,"2,18333"
1258.0,0.0,0.0,1857950.0,1795170.0,197778.0,151073.0,9989.0,7.0,0.0,"14,8167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.0,1.0,0.0,"2,25"
57.0,0.0,0.0,253332.0,77634.0,26967.0,8105.0,1362.0,1.0,0.0,"2,35"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,1.0,0.0,"1,21667"
2644.0,13.0,0.0,1749330.0,1657790.0,186210.0,138142.0,9405.0,15.0,0.0,"18,4167"
5245.0,157.0,326.0,4051670.0,3288620.0,432074.0,262868.0,21945.0,35.0,0.0,"41,9833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,1.0,0.0,"1,03333"
27200.0,994.0,61562.0,18618200.0,14252800.0,2059290.0,1147710.0,113184.0,216.0,0.0,"276,167"
257.0,3.0,360.0,357120.0,246720.0,38016.0,19996.0,1920.0,2.0,0.0,"3,36667"
5614.0,109.0,72950.0,7172160.0,5389440.0,768231.0,504258.0,39360.0,41.0,0.0,"67,1667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,1.0,0.0,"1,13333"
10023.0,225.0,31669.0,12301600.0,9090860.0,1310930.0,759480.0,66211.0,73.0,0.0,"129,167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,1.0,0.0,"2,03333"
7477.0,160.0,5343.0,7658590.0,6706870.0,828768.0,543270.0,43953.0,49.0,0.0,"79,3833"
4076.0,39.0,2381.0,3746410.0,3040700.0,398790.0,246475.0,20142.0,27.0,0.0,"48,2667"
3482.0,69.0,2116.0,3200840.0,2500080.0,344332.0,203297.0,17950.0,25.0,0.0,"38,9667"
1643.0,18.0,4350.0,5019040.0,2689590.0,538390.0,227473.0,27829.0,17.0,0.0,42
1392.0,26.0,0.0,1150040.0,956304.0,122418.0,77736.0,6183.0,9.0,0.0,"12,95"
8212.0,201.0,26082.0,10544100.0,8885380.0,1131830.0,752197.0,58428.0,54.0,0.0,"101,75"
351.0,8.0,0.0,310926.0,236223.0,34789.0,18796.0,2019.0,3.0,0.0,"4,23333"
12984.0,238.0,42067.0,10632100.0,8738230.0,1138530.0,729599.0,58551.0,87.0,0.0,"116,75"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1.0,0.0,"1,2"
13063.0,465.0,20635.0,5822260.0,4689620.0,624308.0,397266.0,31951.0,89.0,0.0,"109,283"
957.0,11.0,150.0,761892.0,517470.0,86170.0,40028.0,5138.0,14.0,0.0,"13,45"
25917.0,802.0,26568.0,12243700.0,8829760.0,1356210.0,698151.0,75137.0,227.0,0.0,"237,217"
149.0,0.0,0.0,335916.0,269094.0,35758.0,21968.0,1806.0,1.0,0.0,"2,63333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1.0,0.0,"1,06667"
56.0,0.0,0.0,197904.0,59584.0,21067.0,5533.0,1064.0,1.0,0.0,"1,83333"
4293.0,87.0,6340.0,4053670.0,3288440.0,437274.0,273481.0,22980.0,30.0,0.0,"44,1833"
4249.0,102.0,3260.0,4236350.0,3730620.0,451984.0,304998.0,22828.0,26.0,0.0,"41,5167"
8172.0,160.0,23085.0,14078000.0,10868800.0,2283530.0,939830.0,110390.0,83.0,0.0,"197,517"
4752.0,71.0,2410.0,7663010.0,6315410.0,815734.0,516248.0,41199.0,31.0,0.0,67
891.0,34.0,8080.0,,,,,,,,
844.0,10.0,363.0,1238460.0,1027120.0,210978.0,85345.0,10656.0,18.0,0.0,"21,1167"
991.0,24.0,0.0,1342890.0,1031630.0,153411.0,82997.0,9369.0,9.0,0.0,"15,6"
3758.0,72.0,2756.0,2291410.0,1931610.0,246501.0,155391.0,12850.0,25.0,0.0,"28,8167"
8388.0,219.0,100354.0,21684600.0,17153200.0,2315400.0,1626680.0,116940.0,60.0,0.0,"174,667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,66667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.0,1.0,0.0,"4,11667"
4207.0,69.0,27528.0,13574500.0,11977300.0,1465620.0,1077520.0,74022.0,26.0,0.0,"101,433"
856.0,0.0,0.0,2508210.0,2308630.0,267000.0,265975.0,13485.0,5.0,0.0,"18,7"
8846.0,187.0,558241.0,26080000.0,22924500.0,4828120.0,3425480.0,229245.0,85.0,0.0,"335,683"
0.0,0.0,0.0,458500.0,450640.0,51876.0,38291.0,2620.0,1.0,0.0,"3,71667"
3194.0,46.0,19347.0,3821740.0,2430630.0,406809.0,214649.0,20547.0,27.0,0.0,"38,4667"
1466.0,8.0,10697.0,2785540.0,1794820.0,296517.0,163637.0,14976.0,13.0,0.0,"24,4667"
2412.0,42.0,11852.0,2732370.0,1654500.0,291550.0,145661.0,14725.0,25.0,0.0,"29,1667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1.0,0.0,"2,03333"
4916.0,111.0,132.0,6308280.0,5800880.0,673009.0,505413.0,34220.0,29.0,0.0,"54,0333"
9804.0,162.0,69.0,12836000.0,11568700.0,1369380.0,990240.0,69620.0,59.0,0.0,"109,467"
13595.0,406.0,2426.0,12664900.0,11193700.0,1351960.0,947500.0,68445.0,81.0,0.0,"145,317"
0.0,0.0,0.0,297228.0,278052.0,31640.0,23472.0,1598.0,2.0,0.0,"4,11667"
321.0,7.0,0.0,305412.0,263541.0,32510.0,21838.0,1642.0,2.0,0.0,"4,18333"
5721.0,47.0,0.0,7240570.0,6899070.0,815218.0,589141.0,41174.0,34.0,0.0,"72,9667"
336.0,1.0,0.0,551584.0,526512.0,62052.0,43740.0,3134.0,2.0,0.0,"4,91667"
0.0,0.0,0.0,275792.0,269524.0,31026.0,22119.0,1567.0,1.0,0.0,"2,48333"
1780.0,1.0,0.0,2407200.0,2201860.0,269412.0,185631.0,13607.0,11.0,0.0,"23,7667"
3432.0,8.0,0.0,4789660.0,4463100.0,538824.0,377299.0,27214.0,22.0,0.0,"48,4"
3739.0,57.0,3382.0,5969500.0,4913050.0,640299.0,406146.0,32850.0,25.0,0.0,"52,35"
158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"4,15"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,1.0,0.0,"1,41667"
18919.0,271.0,3163.0,15990600.0,14359500.0,1710670.0,1169170.0,87285.0,115.0,0.0,"166,45"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1.0,0.0,"1,28333"
178.0,2.0,0.0,95790.0,91670.0,10197.0,7431.0,515.0,1.0,0.0,"1,2"
14938.0,411.0,3997.0,8589170.0,7775470.0,917730.0,647301.0,46350.0,90.0,0.0,"133,167"
0.0,0.0,0.0,67518.0,38841.0,7187.0,3084.0,363.0,1.0,0.0,"0,883333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,2.0,0.0,"2,15"
31448.0,911.0,9901.0,18608400.0,15346600.0,1996800.0,1225040.0,101992.0,209.0,0.0,"240,283"
476.0,16.0,0.0,3831960.0,2763660.0,459832.0,246922.0,23224.0,4.0,0.0,"31,8333"
1018.0,57.0,0.0,8522100.0,5670260.0,992574.0,498578.0,50130.0,9.0,0.0,"68,6"
404.0,2.0,0.0,2107250.0,1612360.0,237063.0,136817.0,11973.0,3.0,0.0,"16,5167"
145.0,2.0,0.0,707696.0,583045.0,79615.0,50531.0,4021.0,1.0,0.0,"5,36667"
972.0,0.0,0.0,4004920.0,3389700.0,477690.0,287727.0,24126.0,6.0,0.0,"33,55"
8574.0,306.0,40059.0,17309200.0,14507200.0,1842560.0,1283650.0,93060.0,55.0,0.0,"144,7"
1281.0,22.0,2442.0,3239380.0,2788740.0,344832.0,236190.0,17416.0,8.0,0.0,"25,5833"
14465.0,234.0,41092.0,35966200.0,31864800.0,3836260.0,2716900.0,193753.0,89.0,0.0,"286,733"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.0,1.0,0.0,"3,73333"
161.0,10.0,0.0,436542.0,377867.0,46470.0,31067.0,2347.0,1.0,0.0,"3,45"
14000.0,381.0,271334.0,37864200.0,32757100.0,5355860.0,3413140.0,260517.0,111.0,0.0,"394,417"
0.0,0.0,0.0,120342.0,109343.0,12810.0,10363.0,647.0,1.0,0.0,"1,26667"
10089.0,365.0,39733.0,27232500.0,23941200.0,2903930.0,2061140.0,147126.0,62.0,0.0,"218,067"
5306.0,136.0,21793.0,7839460.0,5390900.0,837044.0,463057.0,42672.0,42.0,0.0,"73,65"
2439.0,48.0,0.0,5015090.0,4662140.0,568806.0,392799.0,28728.0,14.0,0.0,"45,15"
470.0,7.0,0.0,1039630.0,925430.0,116958.0,76181.0,5907.0,3.0,0.0,"9,83333"
3755.0,9.0,0.0,7914720.0,7753200.0,900900.0,641865.0,45500.0,20.0,0.0,"70,1667"
6486.0,56.0,0.0,13888200.0,12946100.0,1580800.0,1082180.0,79840.0,40.0,0.0,"128,133"
8944.0,56.0,0.0,19129700.0,17888200.0,2173600.0,1494120.0,109780.0,55.0,0.0,"178,783"
4985.0,41.0,36933.0,8470250.0,7322960.0,901666.0,649893.0,45539.0,31.0,0.0,"71,5167"
3340.0,49.0,34024.0,9561890.0,8176320.0,1017870.0,770443.0,51408.0,21.0,0.0,"73,1667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,1.0,0.0,"1,8"
14811.0,339.0,51914.0,16798400.0,13537300.0,1799620.0,1138840.0,92314.0,101.0,0.0,"178,85"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,1.0,0.0,"1,26667"
15339.0,498.0,26070.0,7699740.0,5552720.0,827763.0,449660.0,43078.0,119.0,0.0,"131,217"
481.0,11.0,0.0,375534.0,323713.0,39975.0,25755.0,2019.0,3.0,0.0,"3,95"
14181.0,269.0,26266.0,11056700.0,9543810.0,1186640.0,785674.0,61243.0,91.0,0.0,"131,567"
55.0,0.0,0.0,197904.0,58520.0,21067.0,5252.0,1064.0,1.0,0.0,"1,83333"
4046.0,85.0,55340.0,13338200.0,11519000.0,1465620.0,1135200.0,74022.0,26.0,0.0,"104,867"
4624.0,76.0,2625.0,6088800.0,5456320.0,649645.0,465520.0,33040.0,28.0,0.0,"60,5833"
9795.0,160.0,944.0,13112200.0,11558100.0,1397290.0,975963.0,70800.0,60.0,0.0,"129,033"
18775.0,264.0,16890.0,16280600.0,14380800.0,1737400.0,1177100.0,88044.0,116.0,0.0,"181,233"
1275.0,12.0,10106.0,3644300.0,2775680.0,387936.0,248353.0,19593.0,9.0,0.0,"27,85"
14170.0,295.0,74737.0,35966200.0,30848100.0,3836260.0,2692790.0,193753.0,89.0,0.0,"279,717"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"6,4"
3938.0,64.0,15775.0,4095260.0,3654460.0,437400.0,309804.0,22272.0,24.0,0.0,"42,6167"
70.0,0.0,0.0,62682.0,23590.0,6672.0,2234.0,337.0,1.0,0.0,"1,05"
22236.0,986.0,31345.0,9286370.0,7818400.0,992830.0,662177.0,50213.0,149.0,0.0,"190,033"
1095.0,11.0,1227.0,2545410.0,2140720.0,270963.0,176401.0,13685.0,7.0,0.0,"20,3833"
6875.0,113.0,21729.0,16363400.0,13440600.0,1741900.0,1140510.0,87975.0,45.0,0.0,"128,783"
8236.0,163.0,5605.0,4140000.0,3277930.0,441280.0,259288.0,22288.0,56.0,0.0,"68,85"
980.0,10.0,611.0,1854190.0,1644440.0,199344.0,134325.0,10068.0,6.0,0.0,"15,2"
9671.0,159.0,13098.0,18942900.0,16227900.0,2020200.0,1345610.0,102358.0,61.0,0.0,"152,433"
4747.0,68.0,7093.0,3818950.0,3360880.0,406522.0,271284.0,20532.0,29.0,0.0,"41,8667"
5629.0,85.0,1009.0,4311720.0,3985330.0,459866.0,324092.0,23364.0,33.0,0.0,"48,9167"
5133.0,93.0,3563.0,7038310.0,5759230.0,750987.0,465954.0,38148.0,34.0,0.0,"68,6"
13171.0,318.0,20723.0,18330100.0,14777900.0,1959840.0,1224750.0,99858.0,89.0,0.0,"178,867"
2945.0,18.0,15261.0,6569710.0,5474760.0,699352.0,466726.0,35321.0,19.0,0.0,"51,4667"
14324.0,171.0,75522.0,31510100.0,26628300.0,3364850.0,2296650.0,171028.0,92.0,0.0,"256,833"
162.0,7.0,461.0,385950.0,336150.0,41085.0,28699.0,2075.0,1.0,0.0,"3,06667"
7537.0,90.0,19478.0,19262200.0,15639300.0,2054250.0,1310060.0,103750.0,50.0,0.0,"149,55"
1099.0,19.0,265.0,643824.0,298928.0,68957.0,23294.0,3536.0,13.0,0.0,"12,2167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,4.0,0.0,"4,53333"
162.0,0.0,1208.0,66960.0,58320.0,7128.0,6190.0,360.0,1.0,0.0,"1,08333"
12390.0,327.0,26150.0,5270400.0,4506840.0,570804.0,365353.0,29880.0,83.0,0.0,"96,2167"
3362.0,36.0,3256.0,4757510.0,4094920.0,506436.0,332177.0,25578.0,21.0,0.0,"41,7667"
25005.0,339.0,69631.0,34732500.0,30456100.0,3709820.0,2569950.0,188790.0,155.0,0.0,"309,55"
2970.0,41.0,3513.0,1455890.0,1241460.0,155633.0,100137.0,7942.0,19.0,0.0,"20,1"
15293.0,173.0,16988.0,8270130.0,6392470.0,883921.0,516221.0,44726.0,107.0,0.0,"116,033"
2290.0,5.0,53.0,5081660.0,4176960.0,577840.0,340246.0,29184.0,16.0,0.0,"47,7833"
4660.0,217.0,13065.0,980445.0,809295.0,105235.0,68566.0,5379.0,33.0,0.0,"22,9333"
0.0,0.0,74.0,0.0,0.0,330419.0,97326.0,14155.0,19.0,0.0,"26,95"
3350.0,39.0,6143.0,3880900.0,3108800.0,415450.0,253808.0,21344.0,23.0,0.0,"37,9833"
12502.0,296.0,9540.0,12395500.0,10114100.0,1323260.0,840594.0,67147.0,83.0,0.0,"146,35"
20298.0,422.0,59592.0,19414000.0,16685000.0,2088130.0,1372140.0,108504.0,132.0,0.0,"204,683"
92.0,0.0,0.0,231012.0,114264.0,24591.0,9809.0,1242.0,1.0,0.0,"2,03333"
3383.0,57.0,4322.0,5068600.0,4201690.0,541002.0,349481.0,27324.0,22.0,0.0,"44,2167"
1704.0,42.0,170.0,12387400.0,8928960.0,1452530.0,753977.0,73360.0,14.0,0.0,"96,8667"
1300.0,18.0,1587.0,12192500.0,7198100.0,1425220.0,620145.0,71981.0,13.0,0.0,"93,6667"
18466.0,257.0,862.0,34125600.0,31023900.0,3857220.0,2594140.0,194810.0,115.0,0.0,"326,433"
88.0,0.0,0.0,687808.0,513902.0,77378.0,42667.0,3908.0,2.0,0.0,"5,96667"
1498.0,10.0,10066.0,3326900.0,3058270.0,375045.0,273600.0,18942.0,11.0,0.0,"32,25"
2745.0,8.0,0.0,7169370.0,6637410.0,813892.0,563475.0,41106.0,17.0,0.0,"63,3833"
8933.0,167.0,80088.0,18541900.0,15230800.0,1978640.0,1394540.0,100595.0,59.0,0.0,"148,133"
4742.0,124.0,328583.0,13732400.0,11411700.0,2602320.0,2078270.0,123050.0,50.0,0.0,"176,25"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,1.0,0.0,"1,63333"
17445.0,765.0,534905.0,19247800.0,14915500.0,2514110.0,1715500.0,123975.0,145.0,0.0,"236,1"
3933.0,66.0,12265.0,3549620.0,2886820.0,377858.0,243247.0,19084.0,26.0,0.0,"39,1833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,5.0,0.0,"5,51667"
15633.0,620.0,69371.0,10025200.0,7753970.0,1074470.0,686321.0,54560.0,110.0,0.0,"127,35"
10292.0,209.0,49343.0,12131100.0,9334840.0,1292980.0,804905.0,65304.0,72.0,0.0,"126,417"
3761.0,42.0,3994.0,3607660.0,2805710.0,384020.0,230480.0,19396.0,26.0,0.0,"40,4167"
142.0,14.0,717.0,66774.0,50978.0,7108.0,4596.0,359.0,1.0,0.0,"1,03333"
12651.0,560.0,18854.0,5815440.0,4541710.0,621352.0,394927.0,31592.0,88.0,0.0,"89,2333"
8851.0,217.0,243237.0,14329400.0,11771800.0,1527370.0,1090530.0,77140.0,58.0,0.0,"126,783"
8582.0,168.0,474451.0,27255900.0,23145700.0,3685040.0,2930250.0,180699.0,67.0,0.0,"255,067"
12449.0,461.0,7590.0,12937000.0,10519400.0,1382160.0,885253.0,70135.0,83.0,0.0,"140,15"
152.0,3.0,112.0,95790.0,78280.0,10197.0,6490.0,515.0,1.0,0.0,"1,11667"
12826.0,370.0,14081.0,8702980.0,6821180.0,932169.0,579364.0,47380.0,92.0,0.0,"116,283"
